price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket
0.64,1.93,cerveza tostada san miguel selecta 33 cl.,No promotion, tostada san miguel selecta 33 cl.,No specified,33 cl,1,https://www.alcampo.es/media/ha3/hbb/10396994437150.jpg,Alcampo
1.21,1.21,cerveza sin alcohol alhambra botella de 1 litro,No promotion, sin alcohol alhambra botella de 1 litro,botella,1 l,1,https://www.alcampo.es/media/h80/hed/8952538234910.jpg,Alcampo
2.88,0.72,cerveza sin alcohol heifer pack de 12 latas de 33 cl.,No promotion, sin alcohol heifer pack de 12 latas de 33 cl.,No specified,33 cl,1,https://www.alcampo.es/media/hf4/h1e/8890423377950.jpg,Alcampo
9.44,1.57,cerveza  clásica mahou pack 24 botellas. 25 cl.,No promotion,  clásica mahou pack 24 botellas. 25 cl.,botella,25 cl,24,https://www.alcampo.es/media/h40/h89/9021154361374.jpg,Alcampo
0.84,2.54,cerveza cruzcampo gran reserva botella de 33 centilitros (tercio),No promotion, cruzcampo gran reserva botella de 33 centilitros (tercio),botella,33 c,1,https://www.alcampo.es/media/h41/h31/9546854105118.jpg,Alcampo
1.0,3.03,"cerveza sin alcohol, clausthaler unfiltered, botella 33 centilitros.",No promotion," sin alcohol, clausthaler unfiltered, botella 33 centilitros.",botella,", ",1,https://www.alcampo.es/media/hc6/h8b/8949348827166.jpg,Alcampo
1.0,3.03,cerveza con lima y tequila desperados 33 cl.,No promotion, con lima y tequila desperados 33 cl.,No specified,33 cl,1,https://www.alcampo.es/media/h58/ha9/10172153954334.jpg,Alcampo
0.49,1.48,cerveza con zumo de limón san miguel radler  lata 33 cl. ,No promotion, con zumo de limón san miguel radler  lata 33 cl. ,lata,33 cl,1,https://www.alcampo.es/media/h01/h31/10397044047902.jpg,Alcampo
4.94,1.64,cervezas ambar especial pack 12 uds. x 25 cl.,No promotion, ambar especial pack 12 uds. x 25 cl.,No specified,25 cl,12,https://www.alcampo.es/media/h61/h8b/9916008202270.jpg,Alcampo
5.69,2.87,cervezas 1906 red vintage pack 6 uds. x 33 cl.,No promotion, 1906 red vintage pack 6 uds. x 33 cl.,No specified,33 cl,6,https://www.alcampo.es/media/h92/h64/9893418172446.jpg,Alcampo
1.16,2.32,cerveza sin alcohol franziskaner botella de 50 centilitros,No promotion, sin alcohol franziskaner botella de 50 centilitros,No specified,50 ,1,https://www.alcampo.es/media/h5e/hf0/8893740285982.jpg,Alcampo
2.86,1.9,cerveza con zumo de limón radler amstel 6 x 250 ml,No promotion, con zumo de limón radler amstel 6 x 250 ml,No specified,250 ml,1,https://www.alcampo.es/media/hf1/h2a/9546902896670.jpg,Alcampo
9.07,1.51,cerveza san miguel especial pack 24 uds. x 25 cl.,No promotion, san miguel especial pack 24 uds. x 25 cl.,No specified,25 cl,24,https://www.alcampo.es/media/hed/hf0/10397041852446.jpg,Alcampo
4.39,3.32,"cerveza roja alhambra reserva, pack de 4 uds. x 33 cl.",No promotion," roja alhambra reserva, pack de 4 uds. x 33 cl.",No specified,33 cl,4,https://www.alcampo.es/media/h21/h16/10407829700638.jpg,Alcampo
5.69,1.43,cerveza tradicional alhambra pack 12 uds. x 33 cl.,No promotion, tradicional alhambra pack 12 uds. x 33 cl.,No specified,33 cl,12,https://www.alcampo.es/media/hcc/hf5/10407527317534.jpg,Alcampo
0.55,1.66,"cerveza (0,0% alcohol) con sabor a manzana san miguel lata de 33 cl.",No promotion," (0,0% alcohol) con sabor a manzana san miguel lata de 33 cl.",lata,33 cl,1,https://www.alcampo.es/media/h94/hce/10397052698654.jpg,Alcampo
0.38,1.15,cerveza amstel 100 % malta lata de 33 cl.,No promotion, amstel 100 % malta lata de 33 cl.,lata,33 cl,1,https://www.alcampo.es/media/hc7/h4a/10472580448286.jpg,Alcampo
1.95,5.9,cerveza rubia punk ipa brewdog 33 cl.,No promotion, rubia punk ipa brewdog 33 cl.,No specified,33 cl,1,https://www.alcampo.es/media/ha1/hbe/10407756005406.jpg,Alcampo
1.0,2.0,cerveza checa pilsner urquell lata 50 cl.,No promotion, checa pilsner urquell lata 50 cl.,No specified,50 ,1,https://www.alcampo.es/media/hec/h1b/8952667045918.jpg,Alcampo
3.75,2.5,"cerveza sin alcohol 0,0 % tostada estrella galicia pack 6 uds. x 25 cl.",No promotion," sin alcohol 0,0 % tostada estrella galicia pack 6 uds. x 25 cl.",No specified,25 cl,6,https://www.alcampo.es/media/h83/hff/10250099785758.jpg,Alcampo
1.15,2.3,cerveza alemana de importación franziskaner lata de 50 cl.,No promotion, alemana de importación franziskaner lata de 50 cl.,lata,50 cl,1,https://www.alcampo.es/media/hde/h8b/10448412213278.jpg,Alcampo
1.07,2.14,cerveza aaemana de trigo franziskaner dunkel botella 50 cl.,No promotion, aaemana de trigo franziskaner dunkel botella 50 cl.,botella,50 cl,1,https://www.alcampo.es/media/h4c/h7b/8952474599454.jpg,Alcampo
0.49,1.48,cerveza el águila 1900 33 cl.,No promotion, el águila 1900 33 cl.,No specified,33 cl,1,https://www.alcampo.es/media/h8a/hd9/9548571213854.jpg,Alcampo
0.72,2.18,cerveza tostada san miguelselecta 33 cl.,No promotion, tostada san miguelselecta 33 cl.,No specified,33 cl,1,https://www.alcampo.es/media/h51/hfc/10396986900510.jpg,Alcampo
1.07,3.24,cerveza belga stella artois botella 33 cl.,No promotion, belga stella artois botella 33 cl.,botella,33 cl,1,https://www.alcampo.es/media/h2f/hf6/8897047625758.jpg,Alcampo
1.38,4.18,cerveza artesana  arriaca session ipa lata 33 cl.,No promotion, artesana  arriaca session ipa lata 33 cl.,lata,33 cl,1,https://www.alcampo.es/media/hf4/h5f/10358793601054.jpg,Alcampo
1.0,3.03,cerveza combinada con tequila desperados botella de 33 centilitros,No promotion, combinada con tequila desperados botella de 33 centilitros,botella,33 c,1,https://www.alcampo.es/media/hbf/h3e/9546915020830.jpg,Alcampo
7.86,1.31,cerveza clásica mahou pack 6 botella x 1 l.,No promotion, clásica mahou pack 6 botella x 1 l.,botella,1 l,6,https://www.alcampo.es/media/h68/heb/9214358421534.jpg,Alcampo
0.97,2.93,cerveza rubia nacional san miguel fresca botella de 33 centilitros,No promotion, rubia nacional san miguel fresca botella de 33 centilitros,botella,33 c,1,https://www.alcampo.es/media/h1c/h02/8959768264734.jpg,Alcampo
0.6,1.81,"cerveza 0,0 % san miguel magna 33 cl.",No promotion," 0,0 % san miguel magna 33 cl.",No specified,33 cl,1,https://www.alcampo.es/media/h29/hab/10250097819678.jpg,Alcampo
6.19,3.12,cervezas 1906 reserva especial pack de 6 botellines de 33 cl.,No promotion, 1906 reserva especial pack de 6 botellines de 33 cl.,No specified,33 cl,6,https://www.alcampo.es/media/hea/hc4/9965496107038.jpg,Alcampo
1.1,3.33,cerveza de trigo sin alcohol erdinger alkoholfrei botella de 33 cl.,No promotion, de trigo sin alcohol erdinger alkoholfrei botella de 33 cl.,botella,33 cl,1,https://www.alcampo.es/media/h48/h2d/9558660513822.gif,Alcampo
0.89,2.69,cerveza rubia ambar 1900 botella de 33 centilitros,No promotion, rubia ambar 1900 botella de 33 centilitros,botella,33 c,1,https://www.alcampo.es/media/h36/h96/9915940831262.jpg,Alcampo
1.0,3.03,"cerveza premium extra lúpulo, ipa ambar ipa botella 33 cl.",No promotion," premium extra lúpulo, ipa ambar ipa botella 33 cl.",botella,33 cl,1,https://www.alcampo.es/media/h1b/hed/9234805653534.jpg,Alcampo
0.59,1.78,cerveza manila san miguel 33 cl.,No promotion, manila san miguel 33 cl.,No specified,33 cl,1,https://www.alcampo.es/media/h37/h41/9157802000414.jpg,Alcampo
2.59,1.72,cerveza sin alcohol free damm pack de 6 botellas de 25 centilitros,No promotion, sin alcohol free damm pack de 6 botellas de 25 centilitros,botella,25 c,6,https://www.alcampo.es/media/h09/h84/9068998328350.jpg,Alcampo
0.57,1.72,cerveza cruzcampo gran reserva lata de 33 cl.,No promotion, cruzcampo gran reserva lata de 33 cl.,lata,33 cl,1,https://www.alcampo.es/media/h72/h07/9546811473950.jpg,Alcampo
1.0,3.03,cerveza rubia mexicana sol botella 33 cl.,No promotion, rubia mexicana sol botella 33 cl.,botella,33 cl,1,https://www.alcampo.es/media/h4e/he9/9626874249246.jpg,Alcampo
1.26,3.81,cerveza tipo abadía belga leffe brune botella 33 cl.,No promotion, tipo abadía belga leffe brune botella 33 cl.,botella,33 cl,1,https://www.alcampo.es/media/h16/hce/10448425189406.jpg,Alcampo
2.09,1.39,"cerveza sin alcohol buckler, pack de 6 uds. x 25 cl.",No promotion," sin alcohol buckler, pack de 6 uds. x 25 cl.",No specified,25 cl,6,https://www.alcampo.es/media/h17/h19/9546858561566.jpg,Alcampo
9.54,1.6,cervezas heineken pack de 18  uds. x  33 cl.,No promotion, heineken pack de 18  uds. x  33 cl.,No specified,33 cl,18,https://www.alcampo.es/media/hc1/hc1/9546899587102.jpg,Alcampo
1.7,5.15,cerveza premium 8 lúpulos mediterránea complot ipa 33 cl. ,No promotion, premium 8 lúpulos mediterránea complot ipa 33 cl. ,No specified,33 cl,1,https://www.alcampo.es/media/h1e/h3c/9251647848478.jpg,Alcampo
1.08,3.17,cerveza argentina de importación quilmes botella 33 cl.,No promotion, argentina de importación quilmes botella 33 cl.,botella,33 cl,1,https://www.alcampo.es/media/h6e/h5a/8952573362206.jpg,Alcampo
0.93,2.81,cerveza budweiser botella de 33 centilitros (tercio),No promotion, budweiser botella de 33 centilitros (tercio),botella,33 c,1,https://www.alcampo.es/media/hd4/h61/9188553293854.jpg,Alcampo
0.98,2.96,cerveza americana miller botella de 33 cl.,No promotion, americana miller botella de 33 cl.,botella,33 cl,1,https://www.alcampo.es/media/h49/h18/8952654331934.jpg,Alcampo
3.34,2.22,cervezas heineken pack de 6 uds  x 25 cl.,No promotion, heineken pack de 6 uds  x 25 cl.,No specified,25 cl,6,https://www.alcampo.es/media/h60/h0a/9546830970910.jpg,Alcampo
1.0,3.03,cerveza japonesa de importación kirin ichiban botella 33 centilitros,No promotion, japonesa de importación kirin ichiban botella 33 centilitros,No specified,33 ,1,https://www.alcampo.es/media/hb4/h00/8952686116894.jpg,Alcampo
3.13,2.08,cerveza estrella damm pack de 6 botellines de 25 centilitros,No promotion, estrella damm pack de 6 botellines de 25 centilitros,No specified,25 c,6,https://www.alcampo.es/media/he5/h39/8952592531486.jpg,Alcampo
0.86,2.6,"cerveza sin gluten ambar, botella de 33 cl.",No promotion," sin gluten ambar, botella de 33 cl.",botella,33 cl,1,https://www.alcampo.es/media/he8/h85/8898005762078.jpg,Alcampo
1.22,2.44,cerveza checa rubia de importación praga 60 cl.,No promotion, checa rubia de importación praga 60 cl.,No specified,60 cl,1,https://www.alcampo.es/media/h95/h72/8877202407454.jpg,Alcampo
3.24,0.81,"cerveza con sabor a limón 0,7% volumen de alcohol holbrand, pack de 12 latas de 33 centilitros.",No promotion," con sabor a limón 0,7% volumen de alcohol holbrand, pack de 12 latas de 33 centilitros.",lata,", ",12,https://www.alcampo.es/media/h6c/hf0/8951835623454.jpg,Alcampo
2.58,1.72,cerveza de sabor suave y aromas ligeramente afrutado mahou pack de 6 botellas de 25 cl.,No promotion, de sabor suave y aromas ligeramente afrutado mahou pack de 6 botellas de 25 cl.,botella,25 cl,6,https://www.alcampo.es/media/hb4/h50/9021146955806.jpg,Alcampo
2.89,1.92,cerveza alhambra especial botella de 25 centilitros pack de 6 uds.,No promotion, alhambra especial botella de 25 centilitros pack de 6 uds.,botella,6 ,6,https://www.alcampo.es/media/hb2/hb0/8928507887646.jpg,Alcampo
6.0,1.0,cerveza clásica san miguel pack 6 botella de 1 l. ,No promotion, clásica san miguel pack 6 botella de 1 l. ,botella,6 ,6,https://www.alcampo.es/media/h1d/h84/9206257713182.jpg,Alcampo
7.44,2.48,cerveza doble malta voll damm pack de 12 botellines de 25 cl.,No promotion, doble malta voll damm pack de 12 botellines de 25 cl.,No specified,25 cl,12,https://www.alcampo.es/media/hfa/hb8/8874110091294.jpg,Alcampo
0.54,2.16,cerveza tostada malquerida botella 25 cl. ,No promotion, tostada malquerida botella 25 cl. ,botella,25 cl,1,https://www.alcampo.es/media/h25/hc0/9222475186206.jpg,Alcampo
0.74,1.48,cerveza amstel 100 % malta lata de 50 cl.,No promotion, amstel 100 % malta lata de 50 cl.,lata,50 cl,1,https://www.alcampo.es/media/hed/h7a/10464074924062.jpg,Alcampo
0.99,3.0,cerveza rubia judas botella de 33 cl.,No promotion, rubia judas botella de 33 cl.,botella,33 cl,1,https://www.alcampo.es/media/h5c/h85/9546819928094.jpg,Alcampo
0.99,3.0,cerveza abadía belga grimbergen double botella 33 cl.,No promotion, abadía belga grimbergen double botella 33 cl.,botella,33 cl,1,https://www.alcampo.es/media/hae/h8f/8897255047198.jpg,Alcampo
3.6,3.6,cerveza sin filtrar el águila pack 4 uds. x33 cl.,No promotion, sin filtrar el águila pack 4 uds. x33 cl.,No specified,33 cl,4,https://www.alcampo.es/media/ha4/haf/9633060257822.jpg,Alcampo
2.59,1.72,cerveza con limón sin alcohol mixta mahou pack de 6 botellines de 25 centilitros,No promotion, con limón sin alcohol mixta mahou pack de 6 botellines de 25 centilitros,No specified,25 c,6,https://www.alcampo.es/media/hee/hd0/8895869878302.jpg,Alcampo
1.0,3.03,cerveza de trigo paulaner salvator 33 cl.,No promotion, de trigo paulaner salvator 33 cl.,No specified,33 cl,1,https://www.alcampo.es/media/h55/h33/10486205513758.jpg,Alcampo
5.49,2.77,cerveza gran reserva cruzcampo pack 6 uds. x 33 cl.,No promotion, gran reserva cruzcampo pack 6 uds. x 33 cl.,No specified,33 cl,6,https://www.alcampo.es/media/h0d/h5d/9633084964894.jpg,Alcampo
1.18,2.36,cerveza de trigo erdinger botella 50 cl.,No promotion, de trigo erdinger botella 50 cl.,botella,50 cl,1,https://www.alcampo.es/media/h1a/hb4/8952597610526.jpg,Alcampo
1.69,6.76,cerveza combinada de cereza mort subite xtreme kriek botella de 25 cl.,No promotion, combinada de cereza mort subite xtreme kriek botella de 25 cl.,botella,25 cl,1,https://www.alcampo.es/media/h58/h06/8952608784414.jpg,Alcampo
3.58,2.84,cerveza coronita pack  6 botella x 21 cl. ,No promotion, coronita pack  6 botella x 21 cl. ,botella,21 cl,6,https://www.alcampo.es/media/h77/hb7/9188547559454.jpg,Alcampo
1.69,1.69,cerveza rubia portuguesa super bock original 1 litro,No promotion, rubia portuguesa super bock original 1 litro,No specified,1 l,1,https://www.alcampo.es/media/hfa/h2a/8938760503326.jpg,Alcampo
0.91,2.75,cerveza checa staropramen botella de 33 centilitros,No promotion, checa staropramen botella de 33 centilitros,No specified,33 c,1,https://www.alcampo.es/media/h11/h48/8930059124766.jpg,Alcampo
4.48,1.49,cerveza  san miguel especial pack de 12 botellines de 25 centilitros,No promotion,  san miguel especial pack de 12 botellines de 25 centilitros,No specified,25 c,12,https://www.alcampo.es/media/h90/h88/10396999090206.jpg,Alcampo
4.99,5.04,cervezas estuche degustación arriaca pack 3 uds. x 33 cl,No promotion, estuche degustación arriaca pack 3 uds. x 33 cl,No specified,33 cl,3,https://www.alcampo.es/media/h53/h13/10358776496158.jpg,Alcampo
1.07,3.24,"cerveza doble lúpulo, mahou maestra, botella de 33 centilitros.",No promotion," doble lúpulo, mahou maestra, botella de 33 centilitros.",botella,", ",1,https://www.alcampo.es/media/h8e/hef/8950344777758.jpg,Alcampo
1.0,2.0,cerveza alemana premium de trigo schofferhofer 50cl,No promotion, alemana premium de trigo schofferhofer 50cl,No specified,50cl,1,https://www.alcampo.es/media/h73/h72/9089254916126.jpg,Alcampo
11.99,1.29,cervezas san miguel premium especial pack 28 uds. x 33 cl.,oferta válida hasta el 14/10/2020, san miguel premium especial pack 28 uds. x 33 cl.,No specified,33 cl,28,https://www.alcampo.es/media/hf5/hab/10397039394846.jpg,Alcampo
1.15,3.48,cerveza de trigo blanca belga hoegaarden botella 33 cl.,No promotion, de trigo blanca belga hoegaarden botella 33 cl.,botella,33 cl,1,https://www.alcampo.es/media/hdd/hb5/8890241908766.jpg,Alcampo
1.5,4.54,cerveza rubia premium de barrica matices de madera mahou 33 cl ,No promotion, rubia premium de barrica matices de madera mahou 33 cl ,No specified,33 cl,1,https://www.alcampo.es/media/he8/ha8/9133164265502.jpg,Alcampo
7.56,1.9,cerveza tostada doble lúpulo mahou maestra pack 12 latas x 33 cl. ,No promotion, tostada doble lúpulo mahou maestra pack 12 latas x 33 cl. ,lata,33 cl,12,https://www.alcampo.es/media/h5e/h9e/9185354416158.jpg,Alcampo
0.98,2.96,malta líquida sin alcohol malta goya botella de 33 cl.,No promotion,malta líquida sin alcohol malta goya botella de 33 cl.,botella,33 cl,1,https://www.alcampo.es/media/hd4/h26/9309864198174.jpg,Alcampo
3.49,2.64,cerveza alhambra especial pack de 4 botellas de 33 centilitros (tercio),No promotion, alhambra especial pack de 4 botellas de 33 centilitros (tercio),botella,33 c,4,https://www.alcampo.es/media/hc5/hc2/8952582635550.jpg,Alcampo
2.08,5.85,"cerveza ipa lagunitas 35,5 cl",No promotion," ipa lagunitas 35,5 cl",No specified,"35,5 cl",1,https://www.alcampo.es/media/he7/h7e/9580492652574.jpg,Alcampo
5.99,1.99,"cerveza alhambra especial alhambra, pack de 12 botellines de 25 centilitros.",No promotion," alhambra especial alhambra, pack de 12 botellines de 25 centilitros.",No specified,", ",12,https://www.alcampo.es/media/h85/hac/8947073908766.jpg,Alcampo
1.0,3.03,cerveza con limón sin alcohol clausthaler lemon botella de 33 centilitros,No promotion, con limón sin alcohol clausthaler lemon botella de 33 centilitros,botella,33 c,1,https://www.alcampo.es/media/h54/h90/8893750116382.jpg,Alcampo
2.62,1.74,cervezas cruzcampo pack de 6 uds x 25 cl.,No promotion, cruzcampo pack de 6 uds x 25 cl.,No specified,25 cl,6,https://www.alcampo.es/media/hfd/h96/9546813800478.jpg,Alcampo
0.8,1.6,cerveza ambar premium lata de 50 cl.,No promotion, ambar premium lata de 50 cl.,lata,50 cl,1,https://www.alcampo.es/media/h1e/hf2/9915928838174.jpg,Alcampo
0.74,1.48,cerveza tipo lager y estilo pilsen de espuma consistente cruzcampo lata 50 cl.,No promotion, tipo lager y estilo pilsen de espuma consistente cruzcampo lata 50 cl.,lata,50 cl,1,https://www.alcampo.es/media/h62/h41/10428600385566.jpg,Alcampo
0.84,2.54,"cerveza con sabor a tequila desperados, lata de 33 centilitros.",No promotion," con sabor a tequila desperados, lata de 33 centilitros.",lata,33 c,1,https://www.alcampo.es/media/he1/he2/9546835296286.jpg,Alcampo
5.94,3.0,cerveza con tequila francesa desperados pack 6 uds x 33 cl.,No promotion, con tequila francesa desperados pack 6 uds x 33 cl.,No specified,33 cl,6,https://www.alcampo.es/media/h24/hbe/9551671394334.jpg,Alcampo
0.59,1.78,cerveza sin alcohol cruzcampo lata de 33 cl.,No promotion, sin alcohol cruzcampo lata de 33 cl.,lata,33 cl,1,https://www.alcampo.es/media/h06/he1/9546906140702.jpg,Alcampo
0.58,1.75,cerveza golden lager sam miguel magna 33 cl,No promotion, golden lager sam miguel magna 33 cl,No specified,33 cl,1,https://www.alcampo.es/media/hc4/h0e/9543201783838.jpg,Alcampo
0.59,2.36,cerveza especial mini estrella galicia lata de 25 cl. ,No promotion, especial mini estrella galicia lata de 25 cl. ,lata,25 cl,1,https://www.alcampo.es/media/h26/h11/9173330001950.jpg,Alcampo
0.36,0.72,cerveza de sabor fuerte elaborada con malta y maiz de holandaholbrand lata de 50 cl.,oferta válida hasta el 14/10/2020, de sabor fuerte elaborada con malta y maiz de holandaholbrand lata de 50 cl.,lata,50 cl,1,https://www.alcampo.es/media/h2d/h48/8891256799262.jpg,Alcampo
3.2,2.13,cerveza negra sin alcohol super bock pack 6 uds. x 25 cl.,No promotion, negra sin alcohol super bock pack 6 uds. x 25 cl.,No specified,25 cl,6,https://www.alcampo.es/media/h90/h4e/9037217660958.jpg,Alcampo
5.99,1.51,"cervezas con zumo de limón y 0,0 % alcohol amstel radler pack 12 uds. x 33 cl.",No promotion," con zumo de limón y 0,0 % alcohol amstel radler pack 12 uds. x 33 cl.",No specified,33 cl,12,https://www.alcampo.es/media/h49/h44/10407377436702.jpg,Alcampo
4.24,2.82,cerveza doble malta voll damm pack de 6 botellines de 25 centilitros,No promotion, doble malta voll damm pack de 6 botellines de 25 centilitros,No specified,25 c,6,https://www.alcampo.es/media/h39/hd0/8952672124958.jpg,Alcampo
1.07,3.01,"cerveza rubia mexicana modelo especial botella de 33,5 centilitros",No promotion," rubia mexicana modelo especial botella de 33,5 centilitros",botella,"33,5 c",1,https://www.alcampo.es/media/h06/hb9/8902127910942.jpg,Alcampo
6.29,1.58,cerveza sin alcohol san miguel pack de 12 uds x 33 cl.,No promotion, sin alcohol san miguel pack de 12 uds x 33 cl.,No specified,33 cl,12,https://www.alcampo.es/media/h94/ha3/10407500808222.jpg,Alcampo
6.46,3.26,cerveza tostada doble lúpulo mahou maestra cesta 6 uds. x 33 cl.,No promotion, tostada doble lúpulo mahou maestra cesta 6 uds. x 33 cl.,No specified,33 cl,1,https://www.alcampo.es/media/hbb/h71/8964728389662.jpg,Alcampo
2.49,1.66,"cerveza sin alcohol (0,0% vol.) cruzcampo pack de 6 uds. de 25 cl.",No promotion," sin alcohol (0,0% vol.) cruzcampo pack de 6 uds. de 25 cl.",No specified,25 cl,6,https://www.alcampo.es/media/h0f/hd8/9546854596638.jpg,Alcampo
1.0,3.03,cerveza alemana wersteiner botella 33 cl.,No promotion, alemana wersteiner botella 33 cl.,botella,33 cl,1,https://www.alcampo.es/media/ha6/hdd/8930431402014.jpg,Alcampo
1.29,1.29,cerveza pilsener amstel 100% malta   botella de 1 l.,No promotion, pilsener amstel 100% malta   botella de 1 l.,botella,1 l,1,https://www.alcampo.es/media/h20/h86/10472614658078.jpg,Alcampo
3.98,1.32,cerveza premium lager alhambra pack de 12 botellines de 25 centilitros,No promotion, premium lager alhambra pack de 12 botellines de 25 centilitros,No specified,25 c,12,https://www.alcampo.es/media/h1e/h82/8900928143390.jpg,Alcampo
1.69,5.12,cerveza madrid lager la virgen 33 cl.,No promotion, madrid lager la virgen 33 cl.,No specified,33 cl,1,https://www.alcampo.es/media/h02/h64/9312786317342.jpg,Alcampo
3.87,1.29,cerveza amstel 100 % malta 12 x 25 cl.,No promotion, amstel 100 % malta 12 x 25 cl.,No specified,25 cl,1,https://www.alcampo.es/media/h76/h80/10472598077470.jpg,Alcampo
1.69,5.12,cerveza jamonera la virgen 33 cl.,No promotion, jamonera la virgen 33 cl.,No specified,33 cl,1,https://www.alcampo.es/media/ha4/h29/9312777764894.jpg,Alcampo
1.55,3.44,cerveza holandesa grolsch premium lager botella 45 cl.,No promotion, holandesa grolsch premium lager botella 45 cl.,botella,45 cl,1,https://www.alcampo.es/media/h2e/ha3/8952611995678.jpg,Alcampo
0.81,2.45,cerveza tostada amstel oro 33 cl.,No promotion, tostada amstel oro 33 cl.,No specified,33 cl,1,https://www.alcampo.es/media/h82/h98/9546883268638.jpg,Alcampo
0.99,3.0,cerveza italiana rubia birra moretti botella 33 cl.,No promotion, italiana rubia birra moretti botella 33 cl.,botella,33 cl,1,https://www.alcampo.es/media/he1/h8d/9546890772510.jpg,Alcampo
1.09,1.45,cerveza cruzcampo botella de 75 cl.,No promotion, cruzcampo botella de 75 cl.,botella,75 cl,1,https://www.alcampo.es/media/h8b/h74/10172169093150.jpg,Alcampo
1.04,2.92,cerveza mexicana negra modelo botella 33 cl.,No promotion, mexicana negra modelo botella 33 cl.,botella,33 cl,1,https://www.alcampo.es/media/h80/h38/8892067151902.jpg,Alcampo
3.24,0.81,"cerveza holandesa sin alcohol holbrand, pack de 12 latas de 33 centilitros.",No promotion," holandesa sin alcohol holbrand, pack de 12 latas de 33 centilitros.",lata,", ",12,https://www.alcampo.es/media/h6f/h17/8951790501918.jpg,Alcampo
1.1,3.33,cerveza rubia budejovicky budvar 33 cl.,No promotion, rubia budejovicky budvar 33 cl.,No specified,33 cl,1,https://www.alcampo.es/media/hf8/he5/8887442866206.jpg,Alcampo
0.49,1.48,cerveza skol lata de 33 cl. ,No promotion, skol lata de 33 cl. ,lata,33 cl,1,https://www.alcampo.es/media/hfa/ha1/9164546998302.jpg,Alcampo
1.9,5.75,cerveza artesana arriaca imperial red ipa lata 33 cl. ,No promotion, artesana arriaca imperial red ipa lata 33 cl. ,lata,33 cl,1,https://www.alcampo.es/media/h74/hbf/10358799925278.jpg,Alcampo
4.31,1.08,cerveza con limón mixta de mahou pack 12 uds x 33 cl.,No promotion, con limón mixta de mahou pack 12 uds x 33 cl.,No specified,33 cl,12,https://www.alcampo.es/media/hc2/ha5/10407564967966.jpg,Alcampo
1.09,3.3,cerveza maestra dunkel mahou 33 cl.,No promotion, maestra dunkel mahou 33 cl.,No specified,33 cl,1,https://www.alcampo.es/media/h4e/h6f/9350755975198.jpg,Alcampo
3.47,2.31,"cervezas negra (0,0 % vol.) estrella galicia pack 6 uds. x 25 cl.",No promotion," negra (0,0 % vol.) estrella galicia pack 6 uds. x 25 cl.",No specified,25 cl,6,https://www.alcampo.es/media/h1a/ha7/9898954686494.jpg,Alcampo
1.07,2.14,cerveza alemana de trigo franziskaner kristal botella 50 cl.,No promotion, alemana de trigo franziskaner kristal botella 50 cl.,botella,50 cl,1,https://www.alcampo.es/media/h15/h19/8952407293982.jpg,Alcampo
1.79,5.42,cerveza rubia duvel botella 33 cl.,No promotion, rubia duvel botella 33 cl.,botella,33 cl,1,https://www.alcampo.es/media/he1/h92/8959871811614.jpg,Alcampo
0.75,2.27,malta classic karamalz 33 centilitros,No promotion,malta classic karamalz 33 centilitros,No specified,33 ,1,https://www.alcampo.es/media/haf/h03/8891304443934.jpg,Alcampo
1.0,2.0,cerveza checa staropramen lata 50 cl.,No promotion, checa staropramen lata 50 cl.,lata,50 cl,1,https://www.alcampo.es/media/h78/h45/8927381061662.jpg,Alcampo
0.85,2.57,cerveza botella san miguel 1516 de 33 cl.,No promotion, botella san miguel 1516 de 33 cl.,botella,33 cl,1,https://www.alcampo.es/media/h64/h01/9492169621534.jpg,Alcampo
0.52,1.57,"cerveza 0.0 %, sin alcohol, tostada free damm 33 cl",No promotion," 0.0 %, sin alcohol, tostada free damm 33 cl",No specified,33 cl,1,https://www.alcampo.es/media/hc8/h36/9893464735774.jpg,Alcampo
1.54,3.08,cerveza mojito desperados 50 cl.,No promotion, mojito desperados 50 cl.,No specified,50 cl,1,https://www.alcampo.es/media/hca/hb9/10414726283294.jpg,Alcampo
1.75,5.3,cerveza belga de trigo grimbergen blanche botella 33 cl.,No promotion, belga de trigo grimbergen blanche botella 33 cl.,botella,33 cl,1,https://www.alcampo.es/media/h3b/hda/8876053757982.jpg,Alcampo
1.33,4.03,cerveza rubia ipa citra alhambra reserva esencia 33 cl.,No promotion, rubia ipa citra alhambra reserva esencia 33 cl.,No specified,33 cl,1,https://www.alcampo.es/media/h9d/hf2/10250178658334.jpg,Alcampo
0.75,2.27,cerveza ipa cruzcampo andalusian 33 cl.,No promotion, ipa cruzcampo andalusian 33 cl.,No specified,33 cl,1,https://www.alcampo.es/media/h00/ha4/10172184526878.jpg,Alcampo
1.5,3.0,cerveza rubia alemana beck's botella 50 cl.,No promotion, rubia alemana beck's botella 50 cl.,botella,50 cl,1,https://www.alcampo.es/media/h36/haf/8902161727518.jpg,Alcampo
1.0,3.03,cerveza red ipa (india pale ale) moritz 33 cl,No promotion, red ipa (india pale ale) moritz 33 cl,No specified,33 cl,1,https://www.alcampo.es/media/h21/hc8/10407763935262.jpg,Alcampo
